Fecha,Año,Mes,FamiliaGerencia,Producto,Total USD,Total TM,PPP
2017-07-01,2017,7,CAMARON,C-MAX 35% 800-1200 MICRONES,287623.09,239.76,"1,199.64"
2017-07-01,2017,7,CAMARON,C-MAX 35% CREC 1.2,35497.75,39.24,904.73
2017-07-01,2017,7,CAMARON,C-MAX 35% CREC 1.2 MM AD,18757.90,19.14,979.95
2017-07-01,2017,7,CAMARON,C-MAX 35% CREC 1.2 MM H.M.,376882.35,379.62,992.8
2017-07-01,2017,7,CAMARON,C-MAX 35% CREC 1.8,171043.67,197.63,865.47
2017-07-01,2017,7,CAMARON,C-MAX 35% CREC 1.8 MM AD,43065.00,49.9,863.11
2017-07-01,2017,7,CAMARON,C-MAX 35% CREC 2,75794.86,109.77,690.49
2017-07-01,2017,7,CAMARON,C-MAX 35% INICMIX,10179.40,9.98,"1,020.08"
2017-07-01,2017,7,CAMARON,C-MAX 35% P CREC 1.2 MM H.M.,19800.00,19.96,992.08
2017-07-01,2017,7,CAMARON,C-MAX 35% P CREC 1.2 MM TEC,10551.41,9.98,"1,057.36"
2017-07-01,2017,7,CAMARON,C-MAX 35% P CREC 1.8 MM,354061.72,419.58,843.85
2017-07-01,2017,7,CAMARON,C-MAX 35% P CREC 1.8 MM MED,19822.00,19.96,993.18
2017-07-01,2017,7,CAMARON,C-MAX 40% 800-1200 MICRONES P,13541.00,9.98,"1,356.94"
2017-07-01,2017,7,CAMARON,C-MAX 40% CREC 1.2 MM,130929.70,99.9,"1,310.62"
2017-07-01,2017,7,CAMARON,C-MAX MAX 28% FINALIZADOR P (SACO 25 KGS),29961.46,39.97,749.66
2017-07-01,2017,7,POLLO,ARECA PR FASE 1 HARINA EN SACOS 45.40 KL,11043.41,21.68,509.34
2017-07-01,2017,7,POLLO,ARECA PR FASE 1 PELLET EN SACOS 45.40 KL,44672.10,88.41,505.31
2017-07-01,2017,7,POLLO,ARECA PR FASE 2 PELLET EN SACOS 45.40 KL,161989.06,324.41,499.33
2017-07-01,2017,7,POLLO,FASE 1 PREMIUM GRANULAD AVZN,7862.71,17.42,451.41
2017-07-01,2017,7,POLLO,FASE 1 PREMIUM HARINA AVZN,9321.45,19.87,469.18
2017-07-01,2017,7,POLLO,FASE 2 PREMIUM GRANULAD AVZN,3914.92,10.02,390.54
2017-07-01,2017,7,POLLO,FASE 2 PREMIUM HARINA AVAILA ZN,37874.96,82.87,457.03
2017-07-01,2017,7,POLLO,FASE PLUS 2 GRANULAD 45.40 KL,16617.86,34.84,477.03
2017-07-01,2017,7,POLLO,PREMIUM FASE 1 PLUS SPG EN SACOS 45.40 KL,50213.66,99.52,504.57
2017-07-01,2017,7,POLLO,PREMIUM FASE II PLUS SH EN SACOS 45.40 KL,283080.64,592.71,477.6
2017-07-01,2017,7,MASCOTAS,ARECANA ADULTO 50 LBS,2437.10,3.4,716.38
2017-07-01,2017,7,MASCOTAS,ARECANA ADULTO EXPORTAC EN SACOS 50 LBRS.,10191.65,14.97,680.87
2017-07-01,2017,7,MASCOTAS,ARECANA ADULTO FARDO 5 BOLSAS 25 LBS.,342.84,0.45,755.84
2017-07-01,2017,7,MASCOTAS,ARECANA ADULTO H.PAIZ EN BOLSA 5 LBS,484.03,0.57,853.68
2017-07-01,2017,7,MASCOTAS,ARECANA ADULTO HUESITO EN SACOS 45.40 KL,66898.64,104.6,639.58
2017-07-01,2017,7,MASCOTAS,ARECANA CACHORRO 2 COLORES EN SACOS 50 LBS,10770.79,13.34,807.67
2017-07-01,2017,7,MASCOTAS,ARECANA CACHORRO H.PAIZ EN BOLSA 45 LBS.,576.22,0.61,941
2017-07-01,2017,7,MASCOTAS,ARECANA PLUS ADULTO 100.00 LBS./ 45.40 KGS.,49591.17,73.8,671.97
2017-07-01,2017,7,MASCOTAS,ARECANA PLUS ADULTO 4.40 LBS./ 2.00 KGS.,13397.81,15.93,841.01
2017-07-01,2017,7,MASCOTAS,ARECANA PLUS ADULTO 50.00 LBS./ 22.70 KGS.,8288.05,12.27,675.49
2017-07-01,2017,7,MASCOTAS,ARECANA PLUS CUATRO COLORES EN SACOS 2 KG,87.30,0.1,874.84
2017-07-01,2017,7,MASCOTAS,ARECANA PLUS CUATRO COLORES EN SACOS 22.70 KL,390.91,0.59,662.93
2017-07-01,2017,7,MASCOTAS,GRAND SABUESO 45.40KGS,48.97,0.09,539.81
2017-07-01,2017,7,MASCOTAS,GRAND SABUESO EN SACOS 1 KG,760.29,0.95,801.99
2017-07-01,2017,7,MASCOTAS,GRAND SABUESO PR 22.70 KL,9653.70,53.57,180.21
2017-07-01,2017,7,MASCOTAS,SABUESO ADULTO 100.00 LBS./ 45.40 KGS.,115674.34,206.52,560.11
2017-07-01,2017,7,MASCOTAS,SABUESO ADULTO 2.20 LBS./ 1.00 KGS.,11598.78,17.54,661.34
2017-07-01,2017,7,MASCOTAS,SABUESO ADULTO 4.40 LBS./ 2.00 KGS.,6998.07,8.42,831.09
2017-07-01,2017,7,MASCOTAS,SABUESO ADULTO 44.00 LBS./ 20 KGS.,52205.16,84,621.46
2017-07-01,2017,7,MASCOTAS,SABUESO ADULTO 50 LBS./ 22.70 KGS.,37772.98,65.09,580.31
2017-07-01,2017,7,MASCOTAS,SMARTCAN CACHORRO 38 LBS,15656.04,29.78,525.64
2017-07-01,2017,7,MASCOTAS,SMARTCAN P/PERRO ADULTO 50 LBS,35179.38,67.34,522.45
2017-07-01,2017,7,PECES,TILAPIA MAX 28%,1493.28,2.18,685.86
2017-07-01,2017,7,PECES,TILAPIA MAX 32% 4 MM + MME VIT C,186867.32,266.98,699.92
2017-07-01,2017,7,PECES,TILAPIA MAX 36% MME,45510.90,57.24,795.04
2017-07-01,2017,7,PECES,TILAPIA MAX 38% 2 MM,21752.91,24,906.56
2017-07-01,2017,7,PECES,TILAPIA MAX 38% MME,1477.55,1.54,958.07
2017-07-01,2017,7,GALLINA,ARECA PRIMIUM IMPULSOR HARINA EN SACOS 45.40 KL,25.72,0.05,567.11
2017-07-01,2017,7,GALLINA,IMPULSOR POSTURA PLUS EN SACOS 45.40 KL,49676.44,115.67,429.48
2017-07-01,2017,7,GALLINA,LEVANTE DE POLLITA SG 45.40 KL,895.22,2.54,352.43
2017-08-01,2017,8,CAMARON,ALFABOND II,15.39,0.01,"1,884.51"
2017-08-01,2017,8,CAMARON,CAMARON MAX 35% PREMIUM 500-1200 45.40 KL,3824.96,2.95,"1,297.32"
2017-08-01,2017,8,CAMARON,C-MAX 25% FINA 1.,17799.36,23,773.98
2017-08-01,2017,8,CAMARON,C-MAX 25% FINA 1. PME ACIDOMIX VIT,314190.22,494.42,635.48
2017-08-01,2017,8,CAMARON,C-MAX 25% FINALIZADOR,69825.52,119.9,582.36
2017-08-01,2017,8,CAMARON,C-MAX 25% P CREC 2.0 MM H.M.,47361.73,59.95,790.01
2017-08-01,2017,8,CAMARON,C-MAX 28% CREC 1.2 MM H.M. AD,104148.00,119.75,869.72
2017-08-01,2017,8,CAMARON,C-MAX 28% CREC 2.0,126997.20,179.62,707.02
2017-08-01,2017,8,CAMARON,C-MAX 28% FINA 1.,43080.40,59.87,719.51
2017-08-01,2017,8,CAMARON,C-MAX 28% P CREC 1.8 MM H.M.,421850.32,519.3,812.34
2017-08-01,2017,8,CAMARON,C-MAX 28% P CREC 2.0,28716.77,59.87,479.62
2017-08-01,2017,8,CAMARON,C-MAX 30% BPME CREC 1.2 MM,11074.00,12.7,871.93
2017-08-01,2017,8,CAMARON,C-MAX 30% CREC 1.2 MM H.M.,281741.36,319.74,881.17
2017-08-01,2017,8,CAMARON,C-MAX 30% CREC 1.2 MM H.M. PLUS,152159.41,159.84,951.95
2017-08-01,2017,8,CAMARON,C-MAX 30% CREC 1.8,236919.09,315.25,751.53
2017-08-01,2017,8,CAMARON,C-MAX 30% CREC 1.8 MM,600538.91,699.42,858.62
2017-08-01,2017,8,CAMARON,C-MAX 30% CREC 1.8 MM ACIDOMIX VIT,164044.89,226.8,723.31
2017-08-01,2017,8,CAMARON,C-MAX 30% CREC 2,246626.27,319.78,771.23
2017-08-01,2017,8,CAMARON,C-MAX 30% P CREC 1.8 MM TEC,27435.53,37.88,724.37
2017-08-01,2017,8,CAMARON,C-MAX 30% P CREC 2.0 MM,950.17,1.25,760.9
2017-08-01,2017,8,CAMARON,C-MAX 30% PME 1.2 MM ACIDOMIX VIT,18101.03,22.68,798.12
2017-08-01,2017,8,CAMARON,C-MAX 30% PME CREC 2.0 MM AD,7832.00,9.98,784.84
2017-08-01,2017,8,CAMARON,C-MAX 35% 500-1200 MICRONES H.M. AD,22052.80,19.96,"1,104.96"
2017-08-01,2017,8,CAMARON,C-MAX 35% 800-1200 MICRONES,305624.12,254.74,"1,199.73"
2017-08-01,2017,8,CAMARON,C-MAX 35% BPME CREC 1.2 MM,8932.00,9.98,895.08
2017-08-01,2017,8,CAMARON,C-MAX 35% CREC 1.2,80413.25,77.34,"1,039.77"
2017-08-01,2017,8,CAMARON,C-MAX 35% CREC 1.2 MM AD,116681.25,119.07,979.95
2017-08-01,2017,8,CAMARON,C-MAX 35% CREC 1.2 MM H.M.,257791.17,259.74,992.5
2017-08-01,2017,8,CAMARON,C-MAX 35% CREC 1.8,126510.05,148.87,849.81
2017-08-01,2017,8,CAMARON,C-MAX 35% CREC 1.8 MM AD,268076.32,310.76,862.66
2017-08-01,2017,8,CAMARON,C-MAX 35% CREC 2,281450.40,319.33,881.38
2017-08-01,2017,8,CAMARON,C-MAX 35% P 800-1200 MICRONES P,11825.00,9.98,"1,184.98"
2017-08-01,2017,8,CAMARON,C-MAX 35% P CREC 1.8 MM,156236.61,184.81,845.37
2017-08-01,2017,8,CAMARON,C-MAX MAX 28% FINALIZADOR P (SACO 25 KGS),29923.70,39.97,748.71
2017-08-01,2017,8,POLLO,ARECA PR FASE 1 HARINA EN SACOS 45.40 KL,10159.87,20.41,497.75
2017-08-01,2017,8,POLLO,ARECA PR FASE 1 PELLET EN SACOS 45.40 KL,46720.61,92.08,507.4
2017-08-01,2017,8,POLLO,ARECA PR FASE 2 PELLET EN SACOS 45.40 KL,172010.39,340.47,505.22
2017-08-01,2017,8,POLLO,FASE 1 PLUS GRANULAD,807.67,1.81,445.15
2017-08-01,2017,8,POLLO,FASE 1 PREMIUM GRANULAD AVZN,14280.66,33.34,428.35
2017-08-01,2017,8,POLLO,FASE 1 PREMIUM HARINA AVZN,6876.22,15.65,439.4
2017-08-01,2017,8,POLLO,FASE 2 PLUS PELETIZA PIG,2994.27,6.8,440.08
2017-08-01,2017,8,POLLO,FASE 2 PREMIUM GRANULAD AVZN,15656.92,35.52,440.84
2017-08-01,2017,8,POLLO,FASE 2 PREMIUM HARINA AVAILA ZN,46384.24,103.28,449.1
2017-08-01,2017,8,POLLO,FASE PLUS 2 GRANULAD 45.40 KL,13840.14,29.39,470.87
2017-08-01,2017,8,POLLO,INICIO PIGMENTADO GRANULADO CR,1256.49,2.4,522.66
2017-08-01,2017,8,POLLO,PREMIUM FASE 1 PLUS SPG EN SACOS 45.40 KL,39797.47,82.6,481.81
2017-08-01,2017,8,POLLO,PREMIUM FASE II PLUS SH EN SACOS 45.40 KL,300862.04,623.96,482.18
2017-08-01,2017,8,MASCOTAS,ARECANA ADULTO 50 LBS,3182.21,4.42,719.54
2017-08-01,2017,8,MASCOTAS,ARECANA ADULTO EXPORTAC EN SACOS 50 LBRS.,3373.67,4.99,676.15
2017-08-01,2017,8,MASCOTAS,ARECANA ADULTO FARDO 5 BOLSAS 25 LBS.,343.52,0.45,757.33
2017-08-01,2017,8,MASCOTAS,ARECANA ADULTO H.PAIZ EN BOLSA 5 LBS,797.04,0.93,857.15
2017-08-01,2017,8,MASCOTAS,ARECANA ADULTO HUESITO EN SACOS 45.40 KL,62731.91,104.05,602.88
2017-08-01,2017,8,MASCOTAS,ARECANA CACHORRO 2 COLORES EN SACOS 50 LBS,2291.77,2.59,886.4
2017-08-01,2017,8,MASCOTAS,ARECANA CACHORRO H.PAIZ EN BOLSA 45 LBS.,579.03,0.61,945.58
2017-08-01,2017,8,MASCOTAS,ARECANA CACHORRO PROMO. 1 LBS,20.25,0.05,446.53
2017-08-01,2017,8,MASCOTAS,ARECANA PLUS 1 LBS,36.83,0.05,811.9
2017-08-01,2017,8,MASCOTAS,ARECANA PLUS ADULTO 100.00 LBS./ 45.40 KGS.,50095.19,73.44,682.15
2017-08-01,2017,8,MASCOTAS,ARECANA PLUS ADULTO 4.40 LBS./ 2.00 KGS.,2194.01,2.65,827.79
2017-08-01,2017,8,MASCOTAS,ARECANA PLUS ADULTO 50.00 LBS./ 22.70 KGS.,7220.04,10.82,667.4
2017-08-01,2017,8,MASCOTAS,ARECANA PLUS CUATRO COLORES EN SACOS 2 KG,6000.06,5.99,"1,002.11"
2017-08-01,2017,8,MASCOTAS,ARECANA PLUS CUATRO COLORES EN SACOS 22.70 KL,721.68,1.09,662.93
2017-08-01,2017,8,MASCOTAS,ARECANA PROMO. 1 LBS,27.01,0.05,595.39
2017-08-01,2017,8,MASCOTAS,GRAND SABUESO 1 LBS,103.12,0.14,757.78
2017-08-01,2017,8,MASCOTAS,GRAND SABUESO EN SACOS 1 KG,368.25,0.46,802.22
2017-08-01,2017,8,MASCOTAS,GRAND SABUESO PR 22.70 KL,66833.95,104.44,639.93
2017-08-01,2017,8,MASCOTAS,SABUESO ADULTO 100.00 LBS./ 45.40 KGS.,144612.89,249.66,579.25
2017-08-01,2017,8,MASCOTAS,SABUESO ADULTO 2.20 LBS./ 1.00 KGS.,2008.04,2.57,782.07
2017-08-01,2017,8,MASCOTAS,SABUESO ADULTO 4.40 LBS./ 2.00 KGS.,14898.25,19.31,771.39
2017-08-01,2017,8,MASCOTAS,SABUESO ADULTO 44.00 LBS./ 20 KGS.,82758.76,141.98,582.88
2017-08-01,2017,8,MASCOTAS,SABUESO ADULTO 50 LBS./ 22.70 KGS.,31150.30,55.61,560.15
2017-08-01,2017,8,MASCOTAS,SMARTCAN CACHORRO 38 LBS,11664.61,25.44,458.49
2017-08-01,2017,8,MASCOTAS,SMARTCAN P/PERRO ADULTO 50 LBS,21914.18,44.79,489.24
2017-08-01,2017,8,PECES,TILAPIA MAX 28%,2060.02,3.08,667.88
2017-08-01,2017,8,PECES,TILAPIA MAX 32% 4 MM + MME VIT C,141669.34,202.94,698.09
2017-08-01,2017,8,PECES,TILAPIA MAX 36% MME,62488.53,78.15,799.56
2017-08-01,2017,8,PECES,TILAPIA MAX 38% 2 MM,46003.78,52.03,884.23
2017-08-01,2017,8,PECES,TILAPIA MAX 38% MME,5060.59,5.67,892.54
2017-08-01,2017,8,PECES,TILAPIA MAX 40% 2 MM 45.40 KL,993.29,0.86,"1,152.55"
2017-08-01,2017,8,GALLINA,ARECA PRIMIUM IMPULSOR HARINA EN SACOS 45.40 KL,908.99,3.22,282.25
2017-08-01,2017,8,GALLINA,IMPULSOR POSTURA PLUS EN SACOS 45.40 KL,43385.55,101.88,425.86
2017-08-01,2017,8,GALLINA,LEVANTE DE POLLITA SG 45.40 KL,1500.33,3.99,375.87
2017-09-01,2017,9,CAMARON,CAMARON MAX 35% PREMIUM 500-1200 45.40 KL,5654.13,4.72,"1,198.58"
2017-09-01,2017,9,CAMARON,C-MAX 25% FINA 1.,17574.40,24.09,729.66
2017-09-01,2017,9,CAMARON,C-MAX 25% FINA 1. PME ACIDOMIX VIT,393089.30,620.47,633.54
2017-09-01,2017,9,CAMARON,C-MAX 25% FINALIZADOR,117986.18,219.8,536.78
2017-09-01,2017,9,CAMARON,C-MAX 25% P CREC 2.2 MM H.M.,574.89,0.82,704.12
2017-09-01,2017,9,CAMARON,C-MAX 25% PME CREC 1.2 ACIDOMIX VIT,8326.83,11.34,734.3
2017-09-01,2017,9,CAMARON,C-MAX 28% CREC 2.0,156618.88,219.54,713.4
2017-09-01,2017,9,CAMARON,C-MAX 28% FINA 1.,27811.06,39.92,696.74
2017-09-01,2017,9,CAMARON,C-MAX 28% P CREC 1.8 MM H.M.,674099.47,829.8,812.36
2017-09-01,2017,9,CAMARON,C-MAX 28% P CREC 2.0,46127.13,63.91,721.74
2017-09-01,2017,9,CAMARON,C-MAX 30% BPME CREC 1.2 MM,699.17,0.91,770.7
2017-09-01,2017,9,CAMARON,C-MAX 30% CREC 1.2 MM H.M.,457765.62,519.57,881.05
2017-09-01,2017,9,CAMARON,C-MAX 30% CREC 1.2 MM H.M. PLUS,228139.53,239.76,951.54
2017-09-01,2017,9,CAMARON,C-MAX 30% CREC 1.8,147712.90,202.03,731.14
2017-09-01,2017,9,CAMARON,C-MAX 30% CREC 1.8 MM,725643.69,846.3,857.43
2017-09-01,2017,9,CAMARON,C-MAX 30% CREC 1.8 MM ACIDOMIX VIT,81530.06,113.4,718.97
2017-09-01,2017,9,CAMARON,C-MAX 30% CREC 2,184206.00,239.5,769.14
2017-09-01,2017,9,CAMARON,C-MAX 30% P CREC 1.8 MM TEC,26762.61,37.42,715.17
2017-09-01,2017,9,CAMARON,C-MAX 30% PME 1.2 MM ACIDOMIX VIT,17063.34,22.14,770.86
2017-09-01,2017,9,CAMARON,C-MAX 35% 500-1200 MICRONES H.M. AD,528.96,0.41,"1,295.72"
2017-09-01,2017,9,CAMARON,C-MAX 35% 800-1200 MICRONES,69282.71,59.94,"1,155.88"
2017-09-01,2017,9,CAMARON,C-MAX 35% CREC 1.2,17302.85,21.32,811.62
2017-09-01,2017,9,CAMARON,C-MAX 35% CREC 1.2 MM H.M.,249843.77,251.87,991.95
2017-09-01,2017,9,CAMARON,C-MAX 35% CREC 1.8,154408.88,183.07,843.44
2017-09-01,2017,9,CAMARON,C-MAX 35% CREC 2,143573.73,165.11,869.58
2017-09-01,2017,9,CAMARON,C-MAX 35% P CREC 1.2 MM,38982.65,39.78,979.95
2017-09-01,2017,9,CAMARON,C-MAX 35% P CREC 1.8 MM,164914.54,191.38,861.71
2017-09-01,2017,9,CAMARON,C-MAX MAX 28% FINALIZADOR P (SACO 25 KGS),44642.66,59.95,744.66
2017-09-01,2017,9,POLLO,ALIMENTO DE POLLO PREMIUM PLUS F2 1 LBS,69.77,0.14,512.7
2017-09-01,2017,9,POLLO,ARECA PR FASE 1 HARINA EN SACOS 45.40 KL,8973.45,18.1,495.82
2017-09-01,2017,9,POLLO,ARECA PR FASE 1 PELLET EN SACOS 45.40 KL,39793.11,78.74,505.35
2017-09-01,2017,9,POLLO,ARECA PR FASE 2 PELLET EN SACOS 45.40 KL,137988.15,275.97,500.02
2017-09-01,2017,9,POLLO,FASE 1 PLUS GRANULAD,5249.87,11.79,445.15
2017-09-01,2017,9,POLLO,FASE 1 PREMIUM GRANULAD AVZN,11474.46,24.4,470.2
2017-09-01,2017,9,POLLO,FASE 1 PREMIUM HARINA AVZN,12578.82,27.81,452.39
2017-09-01,2017,9,POLLO,FASE 2 PLUS PELETIZA PIG,11297.35,26.31,429.42
2017-09-01,2017,9,POLLO,FASE 2 PREMIUM GRANULAD AVZN,7728.49,18.19,424.9
2017-09-01,2017,9,POLLO,FASE 2 PREMIUM HARINA AVAILA ZN,77322.48,170.82,452.65
2017-09-01,2017,9,POLLO,FASE I PELLET,66.10,0.14,485.72
2017-09-01,2017,9,POLLO,FASE PLUS 2 GRANULAD 45.40 KL,11736.56,25.08,467.9
2017-09-01,2017,9,POLLO,INICIO PIGMENTADO GRANULADO CR,5877.94,11.84,496.5
2017-09-01,2017,9,POLLO,PREMIUM FASE 1 PLUS SPG EN SACOS 45.40 KL,41860.41,82.96,504.57
2017-09-01,2017,9,POLLO,PREMIUM FASE II PLUS SH EN SACOS 45.40 KL,259955.50,536.56,484.49
2017-09-01,2017,9,MASCOTAS,ALIMENTO P/PERRO ADULTO 100 LBS.,12905.00,20.18,639.34
2017-09-01,2017,9,MASCOTAS,ARECANA ADULTO 50 LBS,2194.58,3.06,716.77
2017-09-01,2017,9,MASCOTAS,ARECANA ADULTO EXPORTAC EN SACOS 50 LBRS.,10306.00,15.24,676.21
2017-09-01,2017,9,MASCOTAS,ARECANA ADULTO H.PAIZ EN BOLSA 5 LBS,542.38,0.64,854.1
2017-09-01,2017,9,MASCOTAS,ARECANA ADULTO H.PAIZ EN SACOS 100 LBS.,1821.12,3.86,472.34
2017-09-01,2017,9,MASCOTAS,ARECANA ADULTO HUESITO EN SACOS 45.40 KL,79232.51,124.83,634.73
2017-09-01,2017,9,MASCOTAS,ARECANA CACHORRO 2 COLORES EN SACOS 50 LBS,8855.24,10.66,830.74
2017-09-01,2017,9,MASCOTAS,ARECANA CACHORRO H.PAIZ EN BOLSA 45 LBS.,191.86,0.2,939.95
2017-09-01,2017,9,MASCOTAS,ARECANA PLUS ADULTO 100.00 LBS./ 45.40 KGS.,49550.54,75.16,659.26
2017-09-01,2017,9,MASCOTAS,ARECANA PLUS ADULTO 4.40 LBS./ 2.00 KGS.,2189.81,2.5,874.27
2017-09-01,2017,9,MASCOTAS,ARECANA PLUS ADULTO 50.00 LBS./ 22.70 KGS.,9898.63,13.81,716.67
2017-09-01,2017,9,MASCOTAS,ARECANA PLUS CUATRO COLORES EN SACOS 2 KG,717.34,0.7,"1,026.92"
2017-09-01,2017,9,MASCOTAS,ARECANA PLUS CUATRO COLORES EN SACOS 22.70 KL,375.88,0.57,662.94
2017-09-01,2017,9,MASCOTAS,GRAND SABUESO EN SACOS 1 KG,240.35,0.3,802.85
2017-09-01,2017,9,MASCOTAS,GRAND SABUESO PR 22.70 KL,30070.24,47.29,635.91
2017-09-01,2017,9,MASCOTAS,SABUESO ADULTO 100.00 LBS./ 45.40 KGS.,123266.33,219.63,561.25
2017-09-01,2017,9,MASCOTAS,SABUESO ADULTO 2.20 LBS./ 1.00 KGS.,758.55,0.91,830.75
2017-09-01,2017,9,MASCOTAS,SABUESO ADULTO 4.40 LBS./ 2.00 KGS.,5529.71,6.71,824.6
2017-09-01,2017,9,MASCOTAS,SABUESO ADULTO 44.00 LBS./ 20 KGS.,71518.29,118.27,604.7
2017-09-01,2017,9,MASCOTAS,SABUESO ADULTO 50 LBS./ 22.70 KGS.,36483.91,61.98,588.61
2017-09-01,2017,9,MASCOTAS,SMARTCAN CACHORRO 38 LBS,13136.44,25.44,516.35
2017-09-01,2017,9,MASCOTAS,SMARTCAN P/PERRO ADULTO 50 LBS,24619.64,55.57,443.08
2017-09-01,2017,9,PECES,TILAPIA MAX 28%,2153.99,3.27,659.55
2017-09-01,2017,9,PECES,TILAPIA MAX 28% 4 MM,2927.10,4.99,586.65
2017-09-01,2017,9,PECES,TILAPIA MAX 32% 4 MM + MME VIT C,111851.54,166.06,673.56
2017-09-01,2017,9,PECES,TILAPIA MAX 32% MME,2175.00,3.4,639.34
2017-09-01,2017,9,PECES,TILAPIA MAX 36% MME,68665.10,86.18,796.74
2017-09-01,2017,9,PECES,TILAPIA MAX 38% 2 MM,52153.26,56.84,917.62
2017-09-01,2017,9,PECES,TILAPIA MAX 38% MME,736.70,0.77,955.38
2017-09-01,2017,9,PECES,TILAPIA MAX 40% 2 MM 45.40 KL,729.91,0.68,"1,072.79"
2017-09-01,2017,9,GALLINA,IMPULSOR POSTURA PLUS EN SACOS 45.40 KL,44862.20,105.23,426.31
2017-09-01,2017,9,GALLINA,LEVANTE DE POLLITA SG 45.40 KL,2612.99,6.08,429.9
2017-10-01,2017,10,CAMARON,CAMARON MAX 35% PREMIUM 500-1200 45.40 KL,11875.87,9.98,"1,190.08"
2017-10-01,2017,10,CAMARON,C-MAX 25% FINA 1. PME ACIDOMIX VIT,331312.00,557.92,593.84
2017-10-01,2017,10,CAMARON,C-MAX 25% FINALIZADOR,64444.52,99.91,645
2017-10-01,2017,10,CAMARON,C-MAX 25% PME CREC 1.2 ACIDOMIX VIT,6614.98,9.07,729.18
2017-10-01,2017,10,CAMARON,C-MAX 28% CREC 2.0,229310.95,319.33,718.1
2017-10-01,2017,10,CAMARON,C-MAX 28% FINA 1.,14110.80,19.96,707.02
2017-10-01,2017,10,CAMARON,C-MAX 28% P CREC 1.8 MM H.M.,423578.81,523.78,808.7
2017-10-01,2017,10,CAMARON,C-MAX 30% BPME CREC 1.2 MM,19775.00,22.68,871.93
2017-10-01,2017,10,CAMARON,C-MAX 30% CREC 1.2 MM H.M.,457786.05,519.57,881.09
2017-10-01,2017,10,CAMARON,C-MAX 30% CREC 1.2 MM H.M. PLUS,152060.07,159.84,951.33
2017-10-01,2017,10,CAMARON,C-MAX 30% CREC 1.8,155869.98,208.06,749.15
2017-10-01,2017,10,CAMARON,C-MAX 30% CREC 1.8 MM,521242.72,609.55,855.13
2017-10-01,2017,10,CAMARON,C-MAX 30% CREC 1.8 MM ACIDOMIX VIT,123796.32,172.77,716.52
2017-10-01,2017,10,CAMARON,C-MAX 30% CREC 2,214064.40,279.41,766.12
2017-10-01,2017,10,CAMARON,C-MAX 30% P CREC 1.8 MM TEC,9666.23,22.68,426.21
2017-10-01,2017,10,CAMARON,C-MAX 30% PME CREC 2.0 MM AD,15664.00,19.96,784.84
2017-10-01,2017,10,CAMARON,C-MAX 35% 500-1200 MICRONES HM AD,43480.80,39.92,"1,089.30"
2017-10-01,2017,10,CAMARON,C-MAX 35% 800-1200 MICRONES,239750.36,199.8,"1,199.96"
2017-10-01,2017,10,CAMARON,C-MAX 35% CREC 1.2,26824.91,26.26,"1,021.39"
2017-10-01,2017,10,CAMARON,C-MAX 35% CREC 1.2 MM H.M.,237992.32,239.76,992.63
2017-10-01,2017,10,CAMARON,C-MAX 35% CREC 1.8,86309.53,104.1,829.11
2017-10-01,2017,10,CAMARON,C-MAX 35% CREC 2,277888.15,319.33,870.22
2017-10-01,2017,10,CAMARON,C-MAX 35% P CREC 1.2 MM,9556.75,9.75,979.95
2017-10-01,2017,10,CAMARON,C-MAX 35% P CREC 1.8 MM,46408.43,155.13,299.16
2017-10-01,2017,10,CAMARON,C-MAX 40% 800-1200 MICRONES P,13541.00,9.98,"1,356.94"
2017-10-01,2017,10,CAMARON,C-MAX MAX 28% FINALIZADOR P (SACO 25 KGS),44942.19,59.95,749.66
2017-10-01,2017,10,POLLO,ALIMENTO DE POLLO PREMIUM PLUS F2 1 LBS,23.10,0.05,509.3
2017-10-01,2017,10,POLLO,ALIMENTO PLUS P FASE 2 S/PIGMEN SH 45.40 KL,865.36,1.81,476.95
2017-10-01,2017,10,POLLO,ARECA PR FASE 1 HARINA EN SACOS 45.40 KL,8681.78,18.82,461.21
2017-10-01,2017,10,POLLO,ARECA PR FASE 1 PELLET EN SACOS 45.40 KL,44375.14,95.35,465.42
2017-10-01,2017,10,POLLO,ARECA PR FASE 2 PELLET EN SACOS 45.40 KL,160010.47,340.1,470.48
2017-10-01,2017,10,POLLO,FASE 1 PLUS GRANULAD,4442.20,9.98,445.15
2017-10-01,2017,10,POLLO,FASE 1 PREMIUM GRANULAD AVZN,9400.09,20.32,462.58
2017-10-01,2017,10,POLLO,FASE 1 PREMIUM HARINA AVZN,6557.31,19.91,329.3
2017-10-01,2017,10,POLLO,FASE 2 PLUS PELETIZA PIG,4391.60,9.98,440.08
2017-10-01,2017,10,POLLO,FASE 2 PREMIUM GRANULAD AVZN,4327.52,9.34,463.13
2017-10-01,2017,10,POLLO,FASE 2 PREMIUM HARINA AVAILA ZN,74827.10,171,437.57
2017-10-01,2017,10,POLLO,FASE I PELLET,21.89,0.05,482.49
2017-10-01,2017,10,POLLO,FASE PLUS 2 GRANULAD 45.40 KL,11610.50,27.31,425.19
2017-10-01,2017,10,POLLO,INICIO PIGMENTADO GRANULADO CR,8233.32,16.83,489.25
2017-10-01,2017,10,POLLO,PREMIUM FASE 1 PLUS SPG EN SACOS 45.40 KL,42867.69,90.49,473.72
